Issue Number,Alarm Severity,Status,Event Title,Airtel Site ID,ISM,ATC ID,Cluster,Regional Manager,Alarm Start Time,Alarm Cleared Time,DURATION,MTTR,MTTR RANGE,Root Cause,Specific Cause,Underlying Cause,Closing Details,Site Issue Type,ATC CLASS,AIRTEL CLASS,AIRTEL REGION,key
28852399,Closed,Major,SITE DOWN AT AB1198,AB1198,I-ENG,408121,CBD,Uche Obasi,21/07/2024 02:49,21/07/2024 06:17,208.00000000745047,3.466666666790843,2hrs - 4hrs,Power,Theft,AC/DC Cable Theft,VANDALISED DC CABLE FROM RECTIFIER TO DCDB WAS REPLACED,Security,Silver,Silver,NORTH WEST,28852399_2024-07-21 02:49:00
28852345,Closed,Major,SITE DOWN AT KD1130,KD1130,I-ENG,628598,Kafanchan 2,Emmanuel Okolo,21/07/2024 02:34,21/07/2024 06:46,252.00000000419087,4.200000000069849,>4hrs,Power,DG Fault,Faulty DG Starter Relay,"FLAT DG BATTERY , EXTERNAL BATTERY WAS USED TO POWER DG",Incident,Silver,Silver,NORTH EAST,28852345_2024-07-21 02:34:00
28852569,Closed,Major,SITE DOWN AT KN0245,KN0245,I-ENG,402527,Kano 6,Usman Shaibu,21/07/2024 02:13,21/07/2024 04:47,153.99999999906868,2.5666666666511446,2hrs - 4hrs,Power,DG Fault,Faulty Battery,"FLAT DG BATTERY, EXTERNAL BATTERY WAS USED TO POWER SITE DL 299 RH 9,065",Incident,Platinum COLO,Silver,NORTH WEST,28852569_2024-07-21 02:13:00
28851324,Closed,Major,SITE DOWN AT NI0514,NI0514,I-ENG,408296,Suleja,Yusuf Abdullahi,21/07/2024 01:20,21/07/2024 02:21,60.99999999976717,1.0166666666627862,<2hrs,Power,DG Fault,DG Coolant low,"DG HIGH TEMP. DUE TO LOW WATER LEVEL, WATER WAS TOPPED DL 388 RH 11,182",Incident,Silver,Silver,NORTH WEST,28851324_2024-07-21 01:20:00
28851740,Closed,Major,SITE DOWN AT AB1509,AB1509,I-ENG,628141,Kubwa,Uche Obasi,21/07/2024 01:15,21/07/2024 03:52,156.9999999983702,2.616666666639503,2hrs - 4hrs,Power,DG Fault,Fuel System Fault,"FAULTY FUEL PUMP WAS WORKED ON, 1121L ; 3568RH",Incident,Silver,Silver,NORTH EAST,28851740_2024-07-21 01:15:00
28848739,Closed,Major,SITE DOWN AT KN0919,KN0919,I-ENG,627941,Kano 6,Usman Shaibu,21/07/2024 00:00,21/07/2024 02:06,126.00000000209548,2.1000000000349246,2hrs - 4hrs,Power,DG Fault,AVR Fault,"FAULTY AVR WAS EXCITED DL 339 RH 4,160",Incident,Silver,Silver,NORTH WEST,28848739_2024-07-21 00:00:00
28846764,Closed,Major,SITE DOWN@NI0051+3,NI0051,I-ENG,403440,Minna 2,Yusuf Abdullahi,21/07/2024 00:00,21/07/2024 06:00,360.0,6.0,>4hrs,Power,DG Fault,Faulty Starter Motor,High Risk Area/Bandit zone Faulty kick starter was replaced,Incident,Silver,Silver,NORTH WEST,28846764_2024-07-21 00:00:00
28907173,Closed,Major,SITE DOWN@JG0032,JG0032,I-ENG,402011,Birnin Kudu,Usman Shaibu,22/07/2024 23:45,22/07/2024 23:59,14.98333332594484,0.2497222220990806,<2hrs,Power,ATS Fault,ATS Fault,"RS HARUNA CONFIRMED BURNT ATS SIGNAL CABLE, IT WAS WORKED ON  _x000D_
DL:732_x000D_
GRH:3533",Incident,Silver,Silver,NORTH EAST,28907173_2024-07-22 23:45:00
28907126,Closed,Major,SITE DOWN @ SK0470,SK0470,I-ENG,627727,Sokoto 2,John  Adejo,22/07/2024 22:00,22/07/2024 22:45,45.0,0.75,<2hrs,Power,DG Fault,Faulty Fuel Solenoid,"FAULTY SOLENIOD SWITCH WAS WORKED ON AND DG POWERED DL 655, RH 11195",Incident,Silver,Silver,NORTH WEST,28907126_2024-07-22 22:00:00
28904722,Closed,Major,SITE DOWN@NI0300,NI0300,I-ENG,403502,Suleja,Yusuf Abdullahi,22/07/2024 21:00,22/07/2024 21:20,20.000000002328303,0.3333333333721384,<2hrs,Power,DG Fault,Generator Failure,"RS RAPHAEL CONFIRMED LOW DG FREQUENCY, IT WAS ADJUSTED_x000D_
DL:301_x000D_
GRH:7511",Incident,Platinum COLO,Silver,NORTH WEST,28904722_2024-07-22 21:00:00
28903611,Closed,Major,SITE DOWN@KB0278,KB0278,I-ENG,402120,Kebbi Metro,John  Adejo,22/07/2024 20:00,22/07/2024 20:40,39.999999994179234,0.6666666665696539,<2hrs,Power,DG Fault,Faulty Battery,"FSE ABRAHAM CONFIRMED FLAT DG BATTERY, EXTERNAL BATTERY WAS USED TO POWER SITE",Incident,Silver,Silver,NORTH WEST,28903611_2024-07-22 20:00:00
28903246,Closed,Major,SITE DOWN@KN0245,KN0245,I-ENG,402527,Kano 6,Usman Shaibu,22/07/2024 19:58,22/07/2024 20:29,31.00000000675209,0.5166666667792015,<2hrs,Power,DG Fault,Faulty Charging Alternator,"RM USMAN CONFIRMED FAULTY CHARGING ALTERNATOR, IT WAS EXCITED_x000D_
DL:303_x000D_
GRH:9070",Incident,Silver,Silver,NORTH EAST,28903246_2024-07-22 19:58:00
28906456,Closed,Major,SITE DOWN @ KD0842,KD0842,I-ENG,405267,Birnin Gwari,Emmanuel Okolo,22/07/2024 19:54,22/07/2024 20:25,30.99999999627471,0.5166666666045785,<2hrs,Power,DC Power,LIB Fault|Faulty LIBs,"FAULTY LIB BATTERY WAS ISOLATED AND DG POWERED  DL 1082, RH 13925",Incident,Platinum COLO,Silver,NORTH WEST,28906456_2024-07-22 19:54:00
28899988,Closed,Major,SITE DOWN AT KN0201,KN0201,I-ENG,402495,Janguza,Usman Shaibu,22/07/2024 17:17,22/07/2024 17:30,13.00000000046566,0.2166666666744277,<2hrs,Power,DG Fault,Faulty Priming Pump,"FAULTY INJECTOR PUMP WAS WORKED ON.DL 418L,RH 11164",Incident,Silver,Silver,NORTH EAST,28899988_2024-07-22 17:17:00
28899329,Closed,Major,SITE DOWN AT AB0008,AB0008,I-ENG,400007,CBD,Uche Obasi,22/07/2024 16:02,22/07/2024 17:03,60.99999999976717,1.0166666666627862,<2hrs,Power,DG Fault,Faulty Starter Motor,"FAULTY HAND PRIMER WAS WORKED 0N.DL 380L,RH 770",Incident,Platinum COLO,Platinum,NORTH WEST,28899329_2024-07-22 16:02:00
28898607,Closed,Major,SITE DOWN AT AB0652,AB0652,I-ENG,404850,JAHI/KUBWA RD,Uche Obasi,22/07/2024 15:49,22/07/2024 16:55,65.99999999511056,1.0999999999185093,<2hrs,Power,DG Fault,Generator Failure,"HYBRID SYNC FAILURE DUE TO DG FAILED TO START ALARM, IT WAS CLEARED AND DG POWERED .DL 797L,RH 17101",Incident,Silver,Silver,NORTH WEST,28898607_2024-07-22 15:49:00
28897666,Closed,Major,SITE DOWN AT AB0699,AB0699,I-ENG,628487,Apo,Uche Obasi,22/07/2024 14:36,22/07/2024 17:15,159.00000000488944,2.6500000000814907,2hrs - 4hrs,Power,DG Fault,Generator Failure,"HYBRID SYNC FAILURE DUE TO DG FAILED TO START ALARM, IT WAS CLEARED AND DG POWERED .DL NOT VISIBLE",Incident,Silver,Silver,NORTH WEST,28897666_2024-07-22 14:36:00
28892524,Closed,Major,SITE DOWN AT KN1818,KN1818,I-ENG,406909,Kano 2,Usman Shaibu,22/07/2024 12:58,22/07/2024 13:29,30.99999999627471,0.5166666666045785,<2hrs,Power,DG Fault,Faulty Priming Pump,"FAULTY INJECTOR PUMP WAS SERVICED.DL 830L,RH 12951",Incident,Platinum COLO,Silver,NORTH EAST,28892524_2024-07-22 12:58:00
28890653,Closed,Major,SITE DOWN AT NI0080,NI0080,I-ENG,403464,Kontagora2,Yusuf Abdullahi,22/07/2024 12:57,22/07/2024 14:51,114.00000000488944,1.9000000000814907,<2hrs,Power,DG Fault,DG Panel Fault,"DG FAULTY MODULE WAS WORKED ON, DG POWERED. DL=777L DGRH= 7658",Incident,Platinum,Platinum,NORTH WEST,28890653_2024-07-22 12:57:00
28896131,Closed,Major,SITE DOWN AT KG0087,KG0087,I-ENG,402371,Lokoja,Uche Obasi,22/07/2024 12:36,22/07/2024 14:00,84.00000000139698,1.400000000023283,<2hrs,Power,DG Fault,Generator Failure,"EMERGENCY DG SHUTDOWN ,DG WAS POWERED MANUALLY .DL 236L,RH 14580",Incident,Platinum,Platinum,NORTH WEST,28896131_2024-07-22 12:36:00
28889655,Closed,Major,SITE DOWN AT KN0806,KN0806,I-ENG,626033,Janguza,Usman Shaibu,22/07/2024 11:29,22/07/2024 11:41,11.999999997206032,0.1999999999534338,<2hrs,Power,DC Power,LIB Fault|Faulty LIBs,"FAULTY LIB BATTERY,DG WAS POWERED MANUALLY PENDING LIB BATTERY REPLACEMENT .DL 531L,RH 7086.",Incident,Silver,Silver,NORTH EAST,28889655_2024-07-22 11:29:00
28884867,Closed,Major,SITE DOWN AT AB0657,AB0657,I-ENG,628466,JAHI/KUBWA RD,Uche Obasi,22/07/2024 09:23,22/07/2024 11:45,142.00000000186265,2.3666666666977108,2hrs - 4hrs,Power,DG Fault,DG Panel Alarms,"HYBRID SYNC FAILURE DUE TO DG FAILED TO START ALARM, IT WAS CLEARED AND DG POWERED .DL NOT VISIBLE ,RH NOT VISIBLE .",Incident,Silver,Silver,NORTH WEST,28884867_2024-07-22 09:23:00
28883641,Closed,Major,SITE DOWN AT AB0137,AB0137,I-ENG,400078,"G/Lada
",Uche Obasi,22/07/2024 08:12,22/07/2024 08:33,20.99999999511056,0.3499999999185093,<2hrs,Power,DG Fault,DC Cable Fault|Burnt DC Cable,BURNT AMOURED CABLE FROM DG TO RECTIFIER WAS RETERMINATED,Incident,Platinum COLO,Silver,NORTH WEST,28883641_2024-07-22 08:12:00
28879951,Closed,Major,SITE DOWN AT KN0310,KN0310,I-ENG,402545,Kano 3,Usman Shaibu,22/07/2024 06:37,22/07/2024 08:47,130.0000000046566,2.166666666744277,2hrs - 4hrs,Power,DC Power,LIB Fault|Faulty LIBs,"LIB ALARM WAS CLEARED.DL 473L,RH 4245",Incident,Silver,Silver,NORTH EAST,28879951_2024-07-22 06:37:00
28879749,Closed,Major,SITE DOWN AT SK0205,SK0205,I-ENG,404589,Sokoto Ilela,John  Adejo,22/07/2024 06:06,22/07/2024 06:48,42.00000000069849,0.7000000000116415,<2hrs,Power,DG Fault,Radiator Leakages,"FAULTY RADIATOR  WAS REPLACED  AND DG POWERED, 495DL ; 13439RH",Incident,Silver,Silver,NORTH WEST,28879749_2024-07-22 06:06:00
28877560,Closed,Major,SITE DOWN AT KD0076,KD0076,I-ENG,402194,Kafanchan 1,Emmanuel Okolo,22/07/2024 03:16,22/07/2024 04:46,90.0,1.5,<2hrs,Power,DG Fault,Fuel System Fault,"AIRLOCK IN THE FUEL SYSTEM WAS CLEARED AND DG POWERED, 450DL ; 26119RH",Incident,Silver,Silver,NORTH WEST,28877560_2024-07-22 03:16:00
28876769,Closed,Major,SITE DOWN AT AB1293,AB1293,I-ENG,627450,Lugbe,Uche Obasi,22/07/2024 02:53,22/07/2024 06:00,187.00000000186265,3.1166666666977108,2hrs - 4hrs,Power,DG Fault,Faulty Fuel Solenoid,"FAULTY SOLENOID SWITCH WAS WORKED ON AND DG POWERED, 819DL ; 5977RH",Incident,Platinum COLO,Silver,NORTH WEST,28876769_2024-07-22 02:53:00
28875386,Closed,Major,SITE DOWN AT JG0284,JG0284,I-ENG,402064,Gumel,Usman Shaibu,22/07/2024 01:34,22/07/2024 02:05,30.99999999627471,0.5166666666045785,<2hrs,Power,DC Power,LIB Fault|Faulty LIBs,"LIB ALARM, ALARM WAS CLEARED DL 398 RH 15095",Incident,Silver,Silver,NORTH EAST,28875386_2024-07-22 01:34:00
28874038,Closed,Major,SITE DOWN AT KD0062,KD0062,I-ENG,402180,Zaria 2,Emmanuel Okolo,22/07/2024 00:00,22/07/2024 00:16,15.99999999976717,0.2666666666627861,<2hrs,Power,DG Fault,Radiator Leakages,"FAULTY RADIATOR  WAS WORKED ON  AND DG POWERED, 217DL ; 9569RH",Incident,Platinum COLO,Silver,NORTH WEST,28874038_2024-07-22 00:00:00
28871701,Closed,Major,SITE DOWN AT AB1581,AB1581,I-ENG,628518,Lugbe,Uche Obasi,22/07/2024 00:00,22/07/2024 00:35,34.99999999883585,0.5833333333139308,<2hrs,Power,DG Fault,Faulty Priming Pump,"FAULTY MAIN ALTERNATOR WAS REPLACED AND DG POWERED , 901DL ;  1025RH",Incident,Silver,Silver,NORTH WEST,28871701_2024-07-22 00:00:00
28937443,New,Major,SITE DOWN @ AB1198,AB1198,I-ENG,408121,CBD,Uche Obasi,23/07/2024 22:12,23/07/2024 23:59,107.98333332524636,1.7997222220874391,<2hrs,Power,DC Power,AC Cable Fault|Burnt Cable,Burnt dc load cable team souring for cable to replace the faulty one,Incident,Silver,Silver,NORTH WEST,28937443_2024-07-23 22:12:00
28936235,Closed,Major,SITE DOWN @ KD0219- MTN,KD0219-Z,I-ENG,407572,Zaria 2,Emmanuel Okolo,23/07/2024 20:43,23/07/2024 21:30,47.00000000651926,0.7833333334419876,<2hrs,Power,DG Fault,Generator Fault,"DG OVER FREQUENCY WAS ADJUSTED AND DG POWERED  DL 568, RH 3577",Incident,Silver,Silver,NORTH WEST,28936235_2024-07-23 20:43:00
28935304,Closed,Major,SITE DOWN @ AB1232,AB1232,I-ENG,408106,Lugbe,Uche Obasi,23/07/2024 19:40,23/07/2024 20:17,36.999999994877726,0.6166666665812954,<2hrs,Power,DG Fault,Weak/Faulty LABs,"FLAT  DG CRANK BATTERY EXTERNAL BATTERY WAS USED TO POWER SITE DL 552, RH 7195",Incident,Silver,Silver,NORTH WEST,28935304_2024-07-23 19:40:00
28932775,Closed,Major,SITE DOWN AT KD0082,KD0082,I-ENG,402200,Kafanchan 1,Emmanuel Okolo,23/07/2024 18:45,23/07/2024 19:32,46.99999999604188,0.7833333332673647,<2hrs,Power,DG Fault,DG Oil,"DG LOW OIL PRESSURE DUE TO LOW OIL LEVEL, OIL WAS TOPPED, DG POWERED. DL=1464L DGRH= 23421",Incident,Gold,Gold,NORTH WEST,28932775_2024-07-23 18:45:00
28932749,Closed,Major,SITE DOWN AT KD0842,KD0842,I-ENG,405267,Birnin Gwari,Emmanuel Okolo,23/07/2024 18:34,23/07/2024 18:44,10.000000001164151,0.1666666666860692,<2hrs,Power,DG Fault,Faulty Charging Alternator,"DG FAULTY CHARGING ALTERNATOR WAS EXCITED, DG POWERED. DL=988L DGRH=13925",Incident,Platinum COLO,Silver,NORTH WEST,28932749_2024-07-23 18:34:00
28929833,Closed,Major,SITE DOWN AT KN0310,KN0310,I-ENG,402545,Kano 3,Usman Shaibu,23/07/2024 14:36,23/07/2024 17:26,170.00000000931325,2.8333333334885538,2hrs - 4hrs,Power,DC Power,LIB Fault|Faulty LIBs,"FAULTY LIB BATTERY WAS ISOLATED AND DG POWERED .DL 481L,RH 4273",Incident,Silver,Silver,NORTH EAST,28929833_2024-07-23 14:36:00
28926818,Closed,Major,SITE DOWN AT KG0087,KG0087,I-ENG,402371,Lokoja,Uche Obasi,23/07/2024 14:20,23/07/2024 15:20,60.00000000698492,1.000000000116415,<2hrs,Power,DG Fault,Generator Failure,"DG UNDER FREQUENCY ALARM WAS CLEARED AND DG POWERED .DL 236L,RH 14603",Incident,Platinum,Platinum,NORTH WEST,28926818_2024-07-23 14:20:00
28922571,Closed,Major,SITE DOWN AT KN0310,KN0310,I-ENG,402545,Kano 3,Usman Shaibu,23/07/2024 10:33,23/07/2024 11:43,70.0,1.1666666666278616,<2hrs,Power,DC Power,Rectifier Fault,"TRIPPED RECTIFIER BREAKER DUE TO PARTIAL CONTACT FROM THE ATS, IT WAS ADJUSTED AND RE-ENABLED.DL 496L,RH 4268",Incident,Silver,Silver,NORTH EAST,28922571_2024-07-23 10:33:00
28918748,Closed,Major,SITE DOWN AT KB0027,KB0027,I-ENG,402095,Yauri,John  Adejo,23/07/2024 10:17,23/07/2024 10:55,37.99999999813736,0.6333333333022892,<2hrs,Power,DG Fault,Faulty Charging Alternator,"FAULTY CHARGING ALTERNATOR WAS EXCITED, DG POWERED. DL=625L DGRH=2957",Incident,Platinum,Platinum,NORTH WEST,28918748_2024-07-23 10:17:00
28916839,Closed,Major,SITE DOWN AT NI0343,NI0343,I-ENG,403528,Tegina,Yusuf Abdullahi,23/07/2024 08:40,23/07/2024 10:19,98.99999999790452,1.6499999999650754,<2hrs,Power,DG Fault,DG Coolant low,"DG HIGH TEMPERATURE DUE TO LOW COOLANT LEVEL. COOLANT LEVEL WAS TOPPED, DG POWERED. DL=623L DGRH=13302",Incident,Gold,Gold,NORTH WEST,28916839_2024-07-23 08:40:00
28913381,Closed,Major,SITE DOWN@NI0228_MTN,NI0228,I-ENG,627978,Suleja,Yusuf Abdullahi,23/07/2024 07:00,23/07/2024 07:25,25.00000000814908,0.4166666668024845,<2hrs,Power,DG Fault,DG Coolant low,"FSE RAPHAEL  CONFIRMED HIGH TEMP ON DG DUE TO LOW WATER LEVEL IN RADIATOR, RADIATOR FLUSHED AND WATER WAS ADDED_x000D_
DL:295_x000D_
GRH:3052",Incident,Silver,Silver,NORTH WEST,28913381_2024-07-23 07:00:00
28911543,Closed,Major,SITE DOWN @ SK0026,SK0026,I-ENG,404579,Isa,John  Adejo,23/07/2024 04:03,23/07/2024 05:34,91.00000000325964,1.5166666667209938,<2hrs,Power,DG Fault,Radiator Leakages,"FAULTY RADIATOR WAS WORKED ON AND DG POWERED.DL 443L,RH 6587",Incident,Gold,Gold,NORTH WEST,28911543_2024-07-23 04:03:00
28910285,Closed,Major,SITE DOWN @ AB1666,AB1666,I-ENG,629842,Kubwa,Uche Obasi,23/07/2024 02:12,23/07/2024 08:40,387.9999999969732,6.466666667,>4hrs,Power,Theft,Outside ATC Scope,"TEAM CONFIRMED VANDALIZED BTS RRU POWER CABLE AND FIBER CABLE.DL 709L,RH 1337",Incident,Silver,Silver,NORTH WEST,28910285_2024-07-23 02:12:00
28908302,Closed,Major,SITE DOWN@KN0881,KN0881,I-ENG,406572,Kano 4,Usman Shaibu,23/07/2024 01:00,23/07/2024 01:40,40.00000000465661,0.6666666667442769,<2hrs,Power,DG Fault,Faulty Battery,"FSE MUSA CONFIRMED SYNC FAILURE FROM HYBRID/DG DUE TO DG FAILED TO START, ALARM CLEARED AND DG POWERED ON AUTO_x000D_
DL:563_x000D_
GRH:682",Incident,Platinum COLO,Silver,NORTH EAST,28908302_2024-07-23 01:00:00
28908040,Closed,Major,SITE DOWN @ KD0817,KD0817,I-ENG,405667,Birnin Gwari,Emmanuel Okolo,23/07/2024 00:24,23/07/2024 01:03,38.999999990919605,0.6499999998486601,<2hrs,Power,DG Fault,Radiator Leakages,"FAULTY RADIATOR  WAS REPLACED  AND DG POWERED DL 956, RH 1319",Incident,Platinum COLO,Silver,NORTH WEST,28908040_2024-07-23 00:24:00
28907725,Closed,Major,SITE DOWN@JG0289,JG0289,I-ENG,402066,Hadeija,Usman Shaibu,23/07/2024 00:21,23/07/2024 00:31,10.000000001164151,0.1666666666860692,<2hrs,Power,DG Fault,Faulty Charging Alternator,"FSE JAMES CONFIRMED FAILED CHARGING ALTERNATOR, IT WAS EXCITED_x000D_
DL:428_x000D_
GRH:4157",Incident,Silver,Silver,NORTH EAST,28907725_2024-07-23 00:21:00
28907173,Closed,Major,SITE DOWN@JG0032,JG0032,I-ENG,402011,Birnin Kudu,Usman Shaibu,23/07/2024 00:00,23/07/2024 00:37,36.999999994877726,0.6166666665812954,<2hrs,Power,ATS Fault,ATS Fault,"RS HARUNA CONFIRMED BURNT ATS SIGNAL CABLE, IT WAS WORKED ON  _x000D_
DL:732_x000D_
GRH:3533",Incident,Silver,Silver,NORTH EAST,28907173_2024-07-23 00:00:00
28970720,Closed,Major,SITE DOWN AT KN1890-MTN,KN1890,I-ENG,405054,Kano 3,Usman Shaibu,24/07/2024 23:44,24/07/2024 23:59,15.98333332920447,0.2663888888200745,<2hrs,Power,DG fault,Generator Failure,"HYBRID SYNCHRONIZATION FAILURE DUE TO MALFUCTIONING DG MODULE,DG MODULE WAS RESET AND DG POWERED.DL NOT VISIBLE .",Incident,Silver,Silver,NORTH WEST,28970720_2024-07-24 23:44:00
28966926,Closed,Major,SITE DOWN AT KN0336,KN0336,I-ENG,402554,Kano 4,Usman Shaibu,24/07/2024 22:15,24/07/2024 22:34,18.99999999906868,0.3166666666511446,<2hrs,Power,Fuel Outage,Low Fuel,"SITE DOWN DUE TO DIESEL OUTAGE, DIESEL WAS SUPPLIED AND DG POWERED.DL 412L,RH 244",Incident,Platinum COLO,Silver,NORTH EAST,28966926_2024-07-24 22:15:00
28966596,Closed,Major,SITE DOWN AT KN1076,KN1076,I-ENG,629060,Kano 3,Usman Shaibu,24/07/2024 21:50,24/07/2024 23:59,129.9833333340939,2.166388888901565,2hrs - 4hrs,Power,DG fault,Weak/Faulty LABs,"WEAK DG BATTERY, EXTERNAL BATTERY WAS USED TO POWER SITE. DL 291L,RH 1875",Incident,Silver,Silver,NORTH EAST,28966596_2024-07-24 21:50:00
28965024,Closed,Major,SITE DOWN AT NI0343,NI0343,I-ENG,403528,Tegina,Yusuf Abdullahi,24/07/2024 21:01,24/07/2024 21:48,46.99999999604188,0.7833333332673647,<2hrs,Power,DG fault,DG In stop Mode,"DG FAIL TO START ALARM DUE TO DG HYBRID SYNCHRONIZATION FAILURE FROM BATTERY TO DG. FAIL TO START ALARM WAS CLEARED, DG POWERED. DL=587L DGRH=13325",Incident,Gold,Gold,NORTH WEST,28965024_2024-07-24 21:01:00
28964100,Closed,Major,SITE DOWN AT KN1076,KN1076,I-ENG,629060,Kano 3,Usman Shaibu,24/07/2024 19:56,24/07/2024 21:34,97.99999999,1.6333333332440816,<2hrs,Power,DG fault,Weak/Faulty LABs,"WEAK DG BATTERY, EXTERNAL BATTERY WAS USED TO POWER SITE DL 268,RH 1874",Incident,Silver,Silver,NORTH EAST,28964100_2024-07-24 19:56:00
28962617,Closed,Major,SITE DOWN AT AB0006,AB0006,I-ENG,400005,CBD,Uche Obasi,24/07/2024 17:58,24/07/2024 18:06,7.999999994644895,0.1333333332440816,<2hrs,Power,DG fault,DG Oil,LOW OIL LEVEL ALARM WAS CLEARED DL 330 DGRH 5734,Incident,Platinum COLO,Platinum,NORTH WEST,28962617_2024-07-24 17:58:00
28961208,Closed,Major,SITE DOWN AT KB0449,KB0449,I-ENG,627122,Koko,John  Adejo,24/07/2024 17:56,24/07/2024 19:24,88.00000000395812,1.4666666667326351,<2hrs,Power,DG fault,Faulty Fuel Solenoid,"FAULTY SOLENIOD SWITCH WAS REPLACED._x000D_
DL:450L RH:10,028",Incident,Platinum COLO,Silver,NORTH WEST,28961208_2024-07-24 17:56:00
28959927,Closed,Major,SITE DOWN AT KG0334,KG0334,I-ENG,406914,Lokoja,Uche Obasi,24/07/2024 16:47,24/07/2024 17:26,39.00000000139698,0.6500000000232831,<2hrs,Power,DG fault,Generator Fault,UNDER FREQUENCY ALARM WAS ADJUSTED AND DG POWERED DL 887 DGRH 8501,Incident,Platinum COLO,Silver,NORTH WEST,28959927_2024-07-24 16:47:00
28957755,Closed,Major,SITE DOWN AT SK0220,SK0220,I-ENG,404592,Sokoto Ilela,John  Adejo,24/07/2024 15:11,24/07/2024 15:42,30.99999999627471,0.5166666666045785,<2hrs,Power,DG fault,DG Hard Start,"DG FAILED TO START ALARM, ALAEM WAS CLEARED AND DG POWERED",Incident,Gold,Gold,NORTH WEST,28957755_2024-07-24 15:11:00
28954574,Closed,Major,SITE DOWN AT NI0280,NI0280,I-ENG,403493,Suleja,Yusuf Abdullahi,24/07/2024 13:06,24/07/2024 13:47,41.00000000791624,0.6833333334652707,<2hrs,Power,DG fault,DG Coolant low,"DG HIGH TEMP  DUE TO LOW WATER IN RADIATOR, RADIATOR WAS FLUSHED AND WATER ADDED_x000D_
DL:457L RH: 17,589",Incident,Platinum COLO,Silver,NORTH WEST,28954574_2024-07-24 13:06:00
28951135,Closed,Major,SITE DOWN AT KD0857,KD0857,I-ENG,408163,Kachia Road,Emmanuel Okolo,24/07/2024 11:04,24/07/2024 12:12,68.00000000162981,1.133333333360497,<2hrs,Power,DG fault,Generator Fault,"FAULTY DG MODULE WAS RESET, DG POWERED DL 788 DGRH 686",Incident,Platinum COLO,Silver,NORTH WEST,28951135_2024-07-24 11:04:00
28948532,Closed,Major,SITE DOWN AT KN0599,KN0599,I-ENG,405679,Kano 2,Usman Shaibu,24/07/2024 09:55,24/07/2024 10:25,30.00000000349246,0.5000000000582077,<2hrs,Power,DG fault,Generator Fault,"FAULTY RADIATOR WAS WORKED ON._x000D_
DL:520L....RH:15,807",Incident,Platinum COLO,Silver,NORTH EAST,28948532_2024-07-24 09:55:00
28948279,Closed,Major,SITE DOWN AT KD0129,KD0129,I-ENG,402234,Pambegwa,Emmanuel Okolo,24/07/2024 09:38,24/07/2024 10:14,36.00000000209548,0.6000000000349246,<2hrs,Power,DG fault,Water Pump Fault,FAULTY WATER PUMP WAS WORKED AND DG POWERED DL 401 DGRH 9829,Incident,Platinum COLO,Silver,NORTH WEST,28948279_2024-07-24 09:38:00
28947973,Closed,Major,SITE DOWN AT NI0510_MTN,NI0510,I-ENG,406676,Bida,Yusuf Abdullahi,24/07/2024 09:19,24/07/2024 09:23,4.000000002561137,0.066666667,<2hrs,Power,DG fault,Generator Failure,"DG OVERLOAD DUE TO DG UNDER FREQUENCY ALARM. UNDER FREQUENCY ALARM WAS CLEARED, DG POWERED....DL:190L HR:20,751",Incident,Platinum COLO,Silver,NORTH WEST,28947973_2024-07-24 09:19:00
28944299,Closed,Major,SITE DOWN@KN0054_MTN,KN0054,I-ENG,402451,Kano 4,Usman Shaibu,24/07/2024 07:00,24/07/2024 07:08,8.000000005122274,0.1333333334187045,<2hrs,Power,DC Power,Faulty Battery,"SYNC FAILURE FROM HYBRID/DG, AUTO RESTORED _x000D_
DL:871_x000D_
GRH:4593",Incident,Platinum COLO,Silver,NORTH EAST,28944299_2024-07-24 07:00:00
28943971,Closed,Major,SITE DOWN:ZM0008+7,ZM0008,I-ENG,404767,Gusau,Ibrahim Lawan,24/07/2024 07:00,24/07/2024 08:06,66.00000000558794,1.1000000000931325,<2hrs,Power,DG fault,DG Electric Fuel Pump,"FAULTY INJECTOR PUMP WAS WORKED ON...as confirmed by RC_x000D_
DL:2342...RH9647",Incident,Platinum,Platinum,NORTH WEST,28943971_2024-07-24 07:00:00
28944799,Closed,Major,SITE DOWN@NI0510_MTN,NI0510,I-ENG,406676,Bida,Yusuf Abdullahi,24/07/2024 07:00,24/07/2024 07:10,10.000000001164151,0.1666666666860692,<2hrs,Power,Fuel Outage,Low Fuel,"RS COSMOS CONFIRMED SITE DOWN DUE TO DIESEL OUTAGE, DIESEL WAS SUPPLIED AND DG POWERED_x000D_
DL:192_x000D_
GRH:20750",Incident,Platinum COLO,Silver,NORTH WEST,28944799_2024-07-24 07:00:00
28943339,Closed,Major,SITE DOWN@KN0921,KN0921,I-ENG,626019,Kano 6,Usman Shaibu,24/07/2024 06:45,24/07/2024 07:40,55.00000000116415,0.9166666666860692,<2hrs,Power,DG fault,Faulty Charging Alternator,"FSE GODWIN CONFIRMED FAILED CHARGING ALTERNATOR, IT WAS WORKED ON_x000D_
DL:239_x000D_
GRH:3266",Incident,Silver,Silver,NORTH EAST,28943339_2024-07-24 06:45:00
